Identifier:,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,
Amp. Gain:,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,
Low Pass:,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,
High Pass:,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,
Notch Filter:,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,
Stimulus:,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,
Stim. Freq.,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,
Stim. Dur.:,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,
Masking:,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,
Zero Position:,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,
Data Pnt:,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,
   1,   26233,    0.1601,    2495,    0.0305,   23738,    0.2898,  -22729,   -0.1387,  -35148,   -0.4291,   12419,    0.1516,   37122,    0.2266,   28881,    0.3526,    8241,    0.1006,    9703,    0.0592,    8029,    0.0980,    1674,    0.0204,   15024,    0.0917,   10198,    0.1245,    4826,    0.0589,   -8053,   -0.0492,    -278,   -0.0034,   -7775,   -0.0949,  -27032,   -0.1650,  -21267,   -0.2596,   -5765,   -0.0704,   -9779,   -0.0597,    -652,   -0.0080,   -9127,   -0.1114,  -48688,   -0.2972,  -12506,   -0.1527,  -36182,   -0.4417,   -7552,   -0.0461,   22517,    0.2749,  -30069,   -0.3671,  -70111,   -0.4279,  -69655,   -0.8503,    -456,   -0.0056,   22458,    0.1371,   -8377,   -0.1023,   30835,    0.3764,   39065,    0.2384,  -13245,   -0.1617,   52310,    0.6386,    8516,    0.0520,  -34879,   -0.4258,   43395,    0.5297,     242,    0.0015,   -8687,   -0.1060,    8929,    0.1090,  -45312,   -0.2766,   -5570,   -0.0680,  -39742,   -0.4851,    9932,    0.0606,   24426,    0.2982,  -14494,   -0.1769,  -15524,   -0.0948,   23417,    0.2859,  -38941,   -0.4754,   19277,    0.1177,   -4522,   -0.0552,   23799,    0.2905,   60711,    0.3706,   16029,    0.1957,   44682,    0.5455,  -19548,   -0.1193,    2836,    0.0346,  -22384,   -0.2733,   38892,    0.2374,   18504,    0.2259,   20388,    0.2489,  -69407,   -0.4236,  -20727,   -0.2530,  -48680,   -0.5943,  102118,    0.6233,   40974,    0.5002,   61144,    0.7464,   15700,    0.0958,   -7672,   -0.0937,   23372,    0.2853,   11035,    0.0674,   15231,    0.1859,   -4196,   -0.0512,   29021,    0.1771,   43078,    0.5259,  -14057,   -0.1716,   23700,    0.1447,   27980,    0.3416,   -4280,   -0.0522,    6642,    0.0405,   -3230,   -0.0394,    9872,    0.1205,   55007,    0.3357,   34462,    0.4207,   20545,    0.2508,   15613,    0.0953,   19345,    0.2362,   -3732,   -0.0456,   16426,    0.1003,     501,    0.0061,   15925,    0.1944,
   2,   28981,    0.1769,    4205,    0.0513,   24776,    0.3025,  -31784,   -0.1940,  -35963,   -0.4390,    4179,    0.0510,   40139,    0.2450,   32623,    0.3982,    7516,    0.0918,    5703,    0.0348,    5098,    0.0622,     605,    0.0074,    9411,    0.0574,   10651,    0.1300,   -1240,   -0.0151,  -13527,   -0.0826,   -2095,   -0.0256,  -11432,   -0.1396,  -18546,   -0.1132,  -17956,   -0.2192,    -590,   -0.0072,  -13228,   -0.0807,   -3285,   -0.0401,   -9943,   -0.1214,  -43448,   -0.2652,   -4727,   -0.0577,  -38721,   -0.4727,   -6833,   -0.0417,   21150,    0.2582,  -27983,   -0.3416,  -67188,   -0.4101,  -64785,   -0.7909,   -2403,   -0.0293,   20126,    0.1228,  -11073,   -0.1352,   31199,    0.3809,   36229,    0.2211,  -14239,   -0.1738,   50468,    0.6161,    9774,    0.0597,  -36735,   -0.4484,   46509,    0.5678,    2712,    0.0166,   -9541,   -0.1165,   12253,    0.1496,  -45415,   -0.2772,   -3978,   -0.0486,  -41437,   -0.5058,    9095,    0.0555,   23863,    0.2913,  -14768,   -0.1803,  -10690,   -0.0652,   23624,    0.2884,  -34314,   -0.4189,   18954,    0.1157,   -4736,   -0.0578,   23690,    0.2892,   62989,    0.3845,   15243,    0.1861,   47746,    0.5829,  -17797,   -0.1086,    1495,    0.0183,  -19292,   -0.2355,   41599,    0.2539,   20412,    0.2492,   21187,    0.2586,  -72472,   -0.4423,  -20338,   -0.2483,  -52134,   -0.6364,  101520,    0.6196,   43457,    0.5305,   58063,    0.7088,   16589,    0.1013,   -6920,   -0.0845,   23509,    0.2870,   13191,    0.0805,   14144,    0.1727,    -953,   -0.0116,   27975,    0.1708,   42034,    0.5131,  -14059,   -0.1716,   24987,    0.1525,   30364,    0.3707,   -5377,   -0.0656,    7492,    0.0457,   -3838,   -0.0469,   11330,    0.1383,   51985,    0.3173,   34291,    0.4186,   17694,    0.2160,   13263,    0.0810,   19257,    0.2351,   -5994,   -0.0732,   16785,    0.1025,   -1027,   -0.0125,   17812,    0.2174,
   3,   29160,    0.1780,    4220,    0.0515,   24940,    0.3045,  -36273,   -0.2214,  -35765,   -0.4366,    -508,   -0.0062,   41402,    0.2527,   35481,    0.4331,    5921,    0.0723,   -5258,   -0.0321,   -1142,   -0.0139,   -4116,   -0.0502,   -1483,   -0.0091,    6298,    0.0769,   -7781,   -0.0950,  -21398,   -0.1306,   -7632,   -0.0932,  -13766,   -0.1680,  -13110,   -0.0800,  -14958,   -0.1826,    1848,    0.0226,  -19028,   -0.1161,   -6407,   -0.0782,  -12621,   -0.1541,  -37011,   -0.2259,    1606,    0.0196,  -38617,   -0.4714,   -5514,   -0.0337,   18325,    0.2237,  -23839,   -0.2910,  -59876,   -0.3655,  -58120,   -0.7095,   -1756,   -0.0214,   10566,    0.0645,  -15555,   -0.1899,   26121,    0.3189,   34210,    0.2088,  -12829,   -0.1566,   47039,    0.5742,    9786,    0.0597,  -37948,   -0.4632,   47734,    0.5827,   -2639,   -0.0161,  -14983,   -0.1829,   12344,    0.1507,  -43755,   -0.2671,   -5121,   -0.0625,  -38634,   -0.4716,    8008,    0.0489,   23051,    0.2814,  -15043,   -0.1836,   -6191,   -0.0378,   25968,    0.3170,  -32159,   -0.3926,   16544,    0.1010,   -7115,   -0.0869,   23659,    0.2888,   62353,    0.3806,   14003,    0.1709,   48350,    0.5902,  -15054,   -0.0919,   -1021,   -0.0125,  -14033,   -0.1713,   42247,    0.2579,   20271,    0.2475,   21976,    0.2683,  -73355,   -0.4477,  -21954,   -0.2680,  -51401,   -0.6275,  100425,    0.6130,   43607,    0.5323,   56818,    0.6936,   18898,    0.1153,   -2788,   -0.0340,   21686,    0.2647,   12394,    0.0756,   12117,    0.1479,     277,    0.0034,   27972,    0.1707,   41278,    0.5039,  -13306,   -0.1624,   26574,    0.1622,   33070,    0.4037,   -6496,   -0.0793,   11485,    0.0701,   -3414,   -0.0417,   14899,    0.1819,   48994,    0.2990,   34419,    0.4202,   14575,    0.1779,    8303,    0.0507,   19390,    0.2367,  -11087,   -0.1353,   17782,    0.1085,      86,    0.0010,   17696,    0.2160,
   4,   25623,    0.1564,    5821,    0.0711,   19802,    0.2417,  -38721,   -0.2363,  -36124,   -0.4410,   -2597,   -0.0317,   36141,    0.2206,   33133,    0.4045,    3008,    0.0367,  -14810,   -0.0904,   -8014,   -0.0978,   -6796,   -0.0830,   -7648,   -0.0467,    2350,    0.0287,   -9998,   -0.1220,  -26082,   -0.1592,  -10347,   -0.1263,  -15735,   -0.1921,   -5947,   -0.0363,   -8845,   -0.1080,    2898,    0.0354,  -22120,   -0.1350,   -8406,   -0.1026,  -13714,   -0.1674,  -34734,   -0.2120,    3553,    0.0434,  -38287,   -0.4674,   -9516,   -0.0581,   14423,    0.1761,  -23939,   -0.2922,  -60857,   -0.3715,  -55091,   -0.6725,   -5766,   -0.0704,    3016,    0.0184,  -16430,   -0.2006,   19446,    0.2374,   35467,    0.2165,   -7706,   -0.0941,   43173,    0.5270,   16950,    0.1035,  -34141,   -0.4168,   51091,    0.6237,  -15456,   -0.0943,  -22122,   -0.2701,    6666,    0.0814,  -41233,   -0.2517,   -6911,   -0.0844,  -34322,   -0.4190,   10348,    0.0632,   23686,    0.2891,  -13338,   -0.1628,   -1706,   -0.0104,   29052,    0.3546,  -30758,   -0.3755,   13621,    0.0831,   -9682,   -0.1182,   23303,    0.2845,   58175,    0.3551,   11055,    0.1350,   47120,    0.5752,  -13453,   -0.0821,   -3434,   -0.0419,  -10019,   -0.1223,   41478,    0.2532,   19032,    0.2323,   22446,    0.2740,  -72646,   -0.4434,  -21197,   -0.2588,  -51449,   -0.6281,   97036,    0.5923,   40989,    0.5004,   56047,    0.6842,   21780,    0.1329,    2803,    0.0342,   18977,    0.2317,    7004,    0.0428,    8270,    0.1010,   -1266,   -0.0155,   29028,    0.1772,   42800,    0.5225,  -13772,   -0.1681,   28228,    0.1723,   35749,    0.4364,   -7521,   -0.0918,   15533,    0.0948,   -1344,   -0.0164,   16877,    0.2060,   48542,    0.2963,   35593,    0.4345,   12949,    0.1581,    3029,    0.0185,   18971,    0.2316,  -15942,   -0.1946,   16129,    0.0984,    1869,    0.0228,   14260,    0.1741,
   5,   24056,    0.1468,   10727,    0.1309,   13329,    0.1627,  -40127,   -0.2449,  -34099,   -0.4163,   -6028,   -0.0736,   33197,    0.2026,   25988,    0.3172,    7209,    0.0880,  -14820,   -0.0905,  -11457,   -0.1399,   -3363,   -0.0411,  -11436,   -0.0698,    -756,   -0.0092,  -10680,   -0.1304,  -27135,   -0.1656,  -11447,   -0.1397,  -15688,   -0.1915,    4532,    0.0277,   -1122,   -0.0137,    5654,    0.0690,  -16635,   -0.1015,   -7004,   -0.0855,   -9631,   -0.1176,  -30543,   -0.1864,    6010,    0.0734,  -36553,   -0.4462,  -13087,   -0.0799,   11084,    0.1353,  -24171,   -0.2951,  -65208,   -0.3980,  -56080,   -0.6846,   -9128,   -0.1114,    3843,    0.0235,  -12731,   -0.1554,   16574,    0.2023,   33959,    0.2073,   -4560,   -0.0557,   38519,    0.4702,   21896,    0.1336,  -30333,   -0.3703,   52229,    0.6376,  -16838,   -0.1028,  -21739,   -0.2654,    4901,    0.0598,  -40568,   -0.2476,   -9223,   -0.1126,  -31345,   -0.3826,   11805,    0.0721,   24315,    0.2968,  -12510,   -0.1527,    -375,   -0.0023,   30815,    0.3762,  -31190,   -0.3807,   11897,    0.0726,   -9464,   -0.1155,   21361,    0.2608,   52897,    0.3229,    8381,    0.1023,   44516,    0.5434,  -12630,   -0.0771,   -3743,   -0.0457,   -8887,   -0.1085,   41977,    0.2562,   19621,    0.2395,   22356,    0.2729,  -72229,   -0.4409,  -20108,   -0.2455,  -52121,   -0.6363,   93590,    0.5712,   38889,    0.4747,   54701,    0.6678,   26690,    0.1629,    9030,    0.1102,   17660,    0.2156,    1624,    0.0099,    2808,    0.0343,   -1184,   -0.0145,   34131,    0.2083,   45997,    0.5615,  -11866,   -0.1449,   30233,    0.1845,   37186,    0.4539,   -6953,   -0.0849,   21199,    0.1294,    3046,    0.0372,   18153,    0.2216,   45695,    0.2789,   34116,    0.4165,   11579,    0.1413,     329,    0.0020,   19064,    0.2327,  -18735,   -0.2287,   11861,    0.0724,    1514,    0.0185,   10347,    0.1263,
   6,   20677,    0.1262,   11511,    0.1405,    9166,    0.1119,  -38789,   -0.2368,  -31306,   -0.3822,   -7483,   -0.0913,   34075,    0.2080,   21745,    0.2654,   12330,    0.1505,   -6561,   -0.0400,  -10788,   -0.1317,    4227,    0.0516,  -17755,   -0.1084,   -6524,   -0.0796,  -11231,   -0.1371,  -31157,   -0.1902,  -13084,   -0.1597,  -18073,   -0.2206,   17918,    0.1094,    5864,    0.0716,   12054,    0.1471,  -11715,   -0.0715,   -5264,   -0.0643,   -6451,   -0.0787,  -26962,   -0.1646,    7533,    0.0920,  -34495,   -0.4211,  -10180,   -0.0621,    9791,    0.1195,  -19971,   -0.2438,  -66058,   -0.4032,  -55674,   -0.6796,  -10384,   -0.1268,    8284,    0.0506,   -8744,   -0.1067,   17028,    0.2079,   34229,    0.2089,   -3378,   -0.0412,   37607,    0.4591,   22512,    0.1374,  -29821,   -0.3640,   52333,    0.6389,  -11781,   -0.0719,  -18366,   -0.2242,    6585,    0.0804,  -42003,   -0.2564,   -7921,   -0.0967,  -34082,   -0.4161,   11664,    0.0712,   24456,    0.2985,  -12792,   -0.1562,    2197,    0.0134,   32632,    0.3984,  -30435,   -0.3715,   10683,    0.0652,   -7112,   -0.0868,   17795,    0.2172,   48401,    0.2954,    6522,    0.0796,   41879,    0.5112,  -12085,   -0.0738,   -2554,   -0.0312,   -9531,   -0.1163,   41796,    0.2551,   19815,    0.2419,   21981,    0.2683,  -68307,   -0.4169,  -16215,   -0.1979,  -52092,   -0.6359,   89744,    0.5478,   36183,    0.4417,   53561,    0.6538,   32646,    0.1993,   13860,    0.1692,   18786,    0.2293,     151,    0.0009,    -459,   -0.0056,     610,    0.0074,   36032,    0.2199,   46123,    0.5630,  -10091,   -0.1232,   29657,    0.1810,   36249,    0.4425,   -6592,   -0.0805,   24223,    0.1478,    4391,    0.0536,   19832,    0.2421,   43671,    0.2666,   31945,    0.3900,   11726,    0.1431,    2726,    0.0166,   21871,    0.2670,  -19145,   -0.2337,    7892,    0.0482,    -600,   -0.0073,    8492,    0.1037,
