Identifier:,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,
Sweeps:,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,
Artifacts:,34,,,,,,41,,,,,,39,,,,,,35,,,,,,37,,,,,,39,,,,,,37,,,,,,39,,,,,,38,,,,,,34,,,,,,33,,,,,,32,,,,,,33,,,,,,41,,,,,,37,,,,,,33,,,,,,41,,,,,,28,,,,,,27,,,,,,27,,,,,,24,,,,,,21,,,,,,23,,,,,,27,,,,,,29,,,,,,33,,,,,,26,,,,,,32,,,,,,28,,,,,,30,,,,,,32,,,,,,24,,,,,,30,,,,,,
Smp. Period:,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,
Amp. Gain:,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,
Low Pass:,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,
High Pass:,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,
Notch Filter:,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,
Stimulus:,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,
Stim. Freq.,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,32000,,,,,,
Stim. Dur.:,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,
Masking:,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,
Zero Position:,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,
Comment:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Pnt:,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,
   1,  -33059,   -0.2018,   -5483,   -0.0669,  -27576,   -0.3366,   37407,    0.2283,   23397,    0.2856,   14010,    0.1710,   -7944,   -0.0485,   19570,    0.2389,  -27514,   -0.3359,   65993,    0.4028,   57110,    0.6972,    8883,    0.1084,  -91440,   -0.5581,  -22742,   -0.2776,  -68698,   -0.8386,   85359,    0.5210,   77688,    0.9484,    7671,    0.0936,  -19478,   -0.1189,    7809,    0.0953,  -27287,   -0.3331,   68025,    0.4152,   31935,    0.3898,   36090,    0.4406,    -163,   -0.0010,   26716,    0.3261,  -26879,   -0.3281,  -40717,   -0.2485,   -5314,   -0.0649,  -35403,   -0.4322,  -10061,   -0.0614,    8596,    0.1049,  -18657,   -0.2278,   11175,    0.0682,   -9714,   -0.1186,   20889,    0.2550,  -14486,   -0.0884,   13032,    0.1591,  -27518,   -0.3359,   12823,    0.0783,    2944,    0.0359,    9879,    0.1206,   15472,    0.0944,   24880,    0.3037,   -9408,   -0.1148,   19614,    0.1197,    1049,    0.0128,   18565,    0.2266,   75810,    0.4627,   43541,    0.5315,   32269,    0.3939,  -13296,   -0.0812,   -7019,   -0.0857,   -6277,   -0.0766,    6383,    0.0390,    2279,    0.0278,    4104,    0.0501,   37403,    0.2283,    4784,    0.0584,   32619,    0.3982,    8373,    0.0511,   11201,    0.1367,   -2828,   -0.0345,   34323,    0.2095,  -13836,   -0.1689,   48159,    0.5879,   24425,    0.1491,   20221,    0.2468,    4204,    0.0513,  -39746,   -0.2426,  -26734,   -0.3264,  -13012,   -0.1588,    -308,   -0.0019,    9760,    0.1191,  -10068,   -0.1229,    5157,    0.0315,    4704,    0.0574,     453,    0.0055,  -39102,   -0.2387,  -45088,   -0.5504,    5986,    0.0731,   -4832,   -0.0295,   20590,    0.2514,  -25422,   -0.3103,    6218,    0.0380,    4872,    0.0595,    1346,    0.0164,   26306,    0.1606,   28949,    0.3534,   -2643,   -0.0323,   42300,    0.2582,   19245,    0.2349,   23055,    0.2814,   -4455,   -0.0272,   -7475,   -0.0913,    3020,    0.0369,  -24610,   -0.1502,  -13473,   -0.1645,  -11137,   -0.1360,
   2,  -31950,   -0.1950,   -3854,   -0.0470,  -28096,   -0.3430,   36478,    0.2227,   21436,    0.2617,   15042,    0.1836,   -5165,   -0.0315,   19615,    0.2394,  -24780,   -0.3025,   65209,    0.3980,   56203,    0.6861,    9006,    0.1099,  -93093,   -0.5682,  -22126,   -0.2701,  -70967,   -0.8663,   86052,    0.5252,   77130,    0.9416,    8922,    0.1089,  -16864,   -0.1029,   10469,    0.1278,  -27333,   -0.3337,   67837,    0.4141,   32688,    0.3990,   35149,    0.4291,    -175,   -0.0011,   25735,    0.3142,  -25910,   -0.3163,  -43528,   -0.2657,   -7828,   -0.0956,  -35700,   -0.4358,   -8427,   -0.0514,   10577,    0.1291,  -19004,   -0.2320,   10582,    0.0646,   -9632,   -0.1176,   20214,    0.2468,  -15728,   -0.0960,   13597,    0.1660,  -29325,   -0.3580,   11796,    0.0720,    2586,    0.0316,    9210,    0.1124,   16317,    0.0996,   26118,    0.3188,   -9801,   -0.1196,   16091,    0.0982,    1583,    0.0193,   14508,    0.1771,   79220,    0.4835,   43561,    0.5318,   35659,    0.4353,  -14435,   -0.0881,   -9195,   -0.1122,   -5240,   -0.0640,    6707,    0.0409,    3796,    0.0463,    2911,    0.0355,   37738,    0.2303,    5069,    0.0619,   32669,    0.3988,    8669,    0.0529,   10765,    0.1314,   -2096,   -0.0256,   37992,    0.2319,  -12304,   -0.1502,   50296,    0.6140,   24648,    0.1504,   19291,    0.2355,    5357,    0.0654,  -38814,   -0.2369,  -27322,   -0.3335,  -11492,   -0.1403,   -2902,   -0.0177,    8692,    0.1061,  -11594,   -0.1415,    4008,    0.0245,    4971,    0.0607,    -963,   -0.0118,  -38522,   -0.2351,  -43519,   -0.5313,    4997,    0.0610,   -4773,   -0.0291,   21533,    0.2629,  -26306,   -0.3211,    5516,    0.0337,    5093,    0.0622,     423,    0.0052,   25412,    0.1551,   28940,    0.3533,   -3528,   -0.0431,   42133,    0.2572,   19020,    0.2322,   23113,    0.2821,   -5236,   -0.0320,   -9020,   -0.1101,    3784,    0.0462,  -26276,   -0.1604,  -14062,   -0.1717,  -12214,   -0.1491,
   3,  -29374,   -0.1793,   -1728,   -0.0211,  -27646,   -0.3375,   36555,    0.2231,   19529,    0.2384,   17026,    0.2078,   -3406,   -0.0208,   19113,    0.2333,  -22519,   -0.2749,   64966,    0.3965,   55974,    0.6833,    8992,    0.1098,  -94555,   -0.5771,  -21067,   -0.2572,  -73488,   -0.8971,   86654,    0.5289,   76425,    0.9330,   10229,    0.1249,  -14908,   -0.0910,   12685,    0.1549,  -27593,   -0.3368,   68326,    0.4170,   33636,    0.4106,   34690,    0.4235,   -1058,   -0.0065,   23870,    0.2914,  -24928,   -0.3043,  -46234,   -0.2822,   -9950,   -0.1215,  -36284,   -0.4429,   -6438,   -0.0393,   12693,    0.1549,  -19131,   -0.2335,   10154,    0.0620,   -9454,   -0.1154,   19608,    0.2394,  -16902,   -0.1032,   13800,    0.1685,  -30702,   -0.3748,   11201,    0.0684,    2512,    0.0307,    8689,    0.1061,   17302,    0.1056,   27040,    0.3301,   -9738,   -0.1189,   12492,    0.0762,    2195,    0.0268,   10297,    0.1257,   82144,    0.5014,   43653,    0.5329,   38491,    0.4699,  -15620,   -0.0953,  -11151,   -0.1361,   -4469,   -0.0546,    7690,    0.0469,    5600,    0.0684,    2090,    0.0255,   37664,    0.2299,    5464,    0.0667,   32200,    0.3931,    9137,    0.0558,   10133,    0.1237,    -996,   -0.0122,   41114,    0.2509,  -11295,   -0.1379,   52409,    0.6398,   25164,    0.1536,   18136,    0.2214,    7028,    0.0858,  -37191,   -0.2270,  -27472,   -0.3354,   -9719,   -0.1186,   -5604,   -0.0342,    7550,    0.0922,  -13154,   -0.1606,    2773,    0.0169,    5081,    0.0620,   -2308,   -0.0282,  -38288,   -0.2337,  -42239,   -0.5156,    3951,    0.0482,   -4980,   -0.0304,   22266,    0.2718,  -27246,   -0.3326,    5173,    0.0316,    5335,    0.0651,    -162,   -0.0020,   24519,    0.1497,   28774,    0.3513,   -4255,   -0.0519,   41485,    0.2532,   18203,    0.2222,   23282,    0.2842,   -6432,   -0.0393,  -11044,   -0.1348,    4612,    0.0563,  -27707,   -0.1691,  -14812,   -0.1808,  -12895,   -0.1574,
   4,  -26180,   -0.1598,     582,    0.0071,  -26762,   -0.3267,   37332,    0.2279,   17478,    0.2134,   19854,    0.2424,   -2838,   -0.0173,   18481,    0.2256,  -21319,   -0.2602,   64780,    0.3954,   55863,    0.6819,    8917,    0.1089,  -95951,   -0.5857,  -20075,   -0.2451,  -75876,   -0.9262,   86676,    0.5290,   75366,    0.9200,   11310,    0.1381,  -12881,   -0.0786,   14942,    0.1824,  -27823,   -0.3396,   68961,    0.4209,   34275,    0.4184,   34686,    0.4234,   -2019,   -0.0123,   21574,    0.2634,  -23593,   -0.2880,  -48612,   -0.2967,  -11613,   -0.1418,  -36999,   -0.4517,   -4377,   -0.0267,   15102,    0.1844,  -19479,   -0.2378,   10100,    0.0616,   -8958,   -0.1094,   19058,    0.2326,  -17812,   -0.1087,   13372,    0.1632,  -31184,   -0.3807,   10862,    0.0663,    2603,    0.0318,    8259,    0.1008,   18556,    0.1133,   27804,    0.3394,   -9248,   -0.1129,    9696,    0.0592,    2967,    0.0362,    6729,    0.0821,   84819,    0.5177,   44022,    0.5374,   40797,    0.4980,  -16760,   -0.1023,  -12865,   -0.1570,   -3895,   -0.0475,    9268,    0.0566,    7592,    0.0927,    1676,    0.0205,   37432,    0.2285,    5779,    0.0705,   31653,    0.3864,    9574,    0.0584,    9236,    0.1127,     338,    0.0041,   43754,    0.2671,  -10617,   -0.1296,   54371,    0.6637,   26026,    0.1589,   17000,    0.2075,    9026,    0.1102,  -35209,   -0.2149,  -27436,   -0.3349,   -7773,   -0.0949,   -7896,   -0.0482,    6647,    0.0811,  -14543,   -0.1775,    1428,    0.0087,    4889,    0.0597,   -3461,   -0.0422,  -38283,   -0.2337,  -40928,   -0.4996,    2645,    0.0323,   -5273,   -0.0322,   22816,    0.2785,  -28089,   -0.3429,    5178,    0.0316,    5535,    0.0676,    -357,   -0.0044,   23689,    0.1446,   28361,    0.3462,   -4672,   -0.0570,   40262,    0.2457,   16710,    0.2040,   23552,    0.2875,   -7691,   -0.0469,  -13244,   -0.1617,    5553,    0.0678,  -28814,   -0.1759,  -15570,   -0.1901,  -13244,   -0.1617,
