Identifier:,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,
Sweeps:,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,500,,,,,,
Artifacts:,38,,,,,,35,,,,,,37,,,,,,40,,,,,,39,,,,,,37,,,,,,37,,,,,,32,,,,,,47,,,,,,37,,,,,,34,,,,,,26,,,,,,8,,,,,,40,,,,,,23,,,,,,23,,,,,,6,,,,,,19,,,,,,47,,,,,,43,,,,,,42,,,,,,20,,,,,,17,,,,,,30,,,,,,31,,,,,,33,,,,,,29,,,,,,25,,,,,,33,,,,,,25,,,,,,22,,,,,,30,,,,,,27,,,,,,
Smp. Period:,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,31.25,,,,,,
Amp. Gain:,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,
Low Pass:,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,1500.00,,,,,,
High Pass:,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,
Notch Filter:,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,
Stimulus:,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,
Stim. Freq.,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,24000,,,,,,
Stim. Dur.:,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,
Masking:,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,
Zero Position:,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,512,,,,,,
Comment:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Pnt:,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,
   1,  -45686,   -0.2789,  -29664,   -0.3621,  -16022,   -0.1956,  -49971,   -0.3050,  -23830,   -0.2909,  -26141,   -0.3191,   -7249,   -0.0442,   17027,    0.2079,  -24276,   -0.2963,    8679,    0.0530,  -17101,   -0.2088,   25780,    0.3147,    9366,    0.0572,   30515,    0.3725,  -21149,   -0.2582,   38637,    0.2358,    3118,    0.0381,   35519,    0.4336,     630,    0.0038,   -4926,   -0.0601,    5556,    0.0678,   26163,    0.1597,   32484,    0.3965,   -6321,   -0.0772,  -75302,   -0.4596,  -71385,   -0.8714,   -3917,   -0.0478,   -8235,   -0.0503,   19224,    0.2347,  -27459,   -0.3352,  108199,    0.6604,    8396,    0.1025,   99803,    1.2183,   25712,    0.1569,   -1132,   -0.0138,   26844,    0.3277,  198764,    1.2132,  154730,    1.8889,   44034,    0.5375,  -32608,   -0.1990,   -5635,   -0.0688,  -26973,   -0.3293,   15526,    0.0948,   23812,    0.2907,   -8286,   -0.1012, -121510,   -0.7417,   -9016,   -0.1101, -112494,   -1.3733, -167277,   -1.0210, -204073,   -2.4912,   36796,    0.4492,  -36313,   -0.2216,  -73053,   -0.8918,   36740,    0.4485,   26910,    0.1643,    5659,    0.0691,   21251,    0.2594,  -21257,   -0.1297,    -573,   -0.0070,  -20684,   -0.2525,  -16397,   -0.1001,  -26694,   -0.3259,   10297,    0.1257,   42826,    0.2614,   -6887,   -0.0841,   49713,    0.6069,  -75100,   -0.4584,  -81138,   -0.9905,    6038,    0.0737,   -6721,   -0.0410,  -20961,   -0.2559,   14240,    0.1738,   32623,    0.1991,   23396,    0.2856,    9227,    0.1126,   14498,    0.0885,    9559,    0.1167,    4939,    0.0603,   33363,    0.2036,   17300,    0.2112,   16063,    0.1961,   11256,    0.0687,   -2134,   -0.0261,   13390,    0.1635,   -4514,   -0.0276,   11173,    0.1364,  -15687,   -0.1915,    1953,    0.0119,  -14986,   -0.1829,   16939,    0.2068,   20210,    0.1234,   17038,    0.2080,    3172,    0.0387,  -20318,   -0.1240,  -17554,   -0.2143,   -2764,   -0.0337,   17586,    0.1073,   18580,    0.2268,    -994,   -0.0121,
   2,  -46315,   -0.2827,  -31376,   -0.3830,  -14939,   -0.1824,  -46566,   -0.2842,  -21902,   -0.2674,  -24664,   -0.3011,   -8548,   -0.0522,   17197,    0.2099,  -25745,   -0.3143,   11808,    0.0721,  -15439,   -0.1885,   27247,    0.3326,   11731,    0.0716,   31634,    0.3862,  -19903,   -0.2430,   36575,    0.2232,    -150,   -0.0018,   36725,    0.4483,   -2094,   -0.0128,   -6298,   -0.0769,    4204,    0.0513,   26525,    0.1619,   31048,    0.3790,   -4523,   -0.0552,  -79281,   -0.4839,  -72416,   -0.8840,   -6865,   -0.0838,   -6571,   -0.0401,   22313,    0.2724,  -28884,   -0.3526,  107596,    0.6567,    7140,    0.0872,  100456,    1.2263,   27737,    0.1693,     625,    0.0076,   27112,    0.3310,  197475,    1.2053,  152246,    1.8585,   45229,    0.5521,  -33555,   -0.2048,   -5608,   -0.0685,  -27947,   -0.3412,   12774,    0.0780,   25763,    0.3145,  -12989,   -0.1586, -120610,   -0.7362,   -9347,   -0.1141, -111263,   -1.3582, -168014,   -1.0255, -206475,   -2.5205,   38461,    0.4695,  -37051,   -0.2261,  -72917,   -0.8901,   35866,    0.4378,   20837,    0.1272,    2665,    0.0325,   18172,    0.2218,  -19905,   -0.1215,     -59,   -0.0007,  -19846,   -0.2423,  -21094,   -0.1288,  -29232,   -0.3568,    8138,    0.0993,   44223,    0.2699,   -6272,   -0.0766,   50495,    0.6164,  -76358,   -0.4661,  -81872,   -0.9994,    5514,    0.0673,   -7736,   -0.0472,  -20027,   -0.2445,   12291,    0.1500,   34350,    0.2097,   24522,    0.2993,    9828,    0.1200,   13863,    0.0846,    9230,    0.1127,    4633,    0.0566,   32264,    0.1969,   16621,    0.2029,   15643,    0.1910,   12943,    0.0790,    -828,   -0.0101,   13771,    0.1681,   -4304,   -0.0263,   10870,    0.1327,  -15174,   -0.1852,    2844,    0.0174,  -13794,   -0.1684,   16638,    0.2031,   18415,    0.1124,   15941,    0.1946,    2474,    0.0302,  -20331,   -0.1241,  -17250,   -0.2106,   -3081,   -0.0376,   14303,    0.0873,   17788,    0.2171,   -3485,   -0.0425,
   3,  -45764,   -0.2793,  -32314,   -0.3945,  -13450,   -0.1642,  -42567,   -0.2598,  -19829,   -0.2421,  -22738,   -0.2776,   -9889,   -0.0604,   16794,    0.2050,  -26683,   -0.3257,   13216,    0.0807,  -14151,   -0.1727,   27367,    0.3341,   14677,    0.0896,   32775,    0.4001,  -18098,   -0.2209,   34422,    0.2101,   -2913,   -0.0356,   37335,    0.4558,   -4008,   -0.0245,   -7335,   -0.0895,    3327,    0.0406,   26979,    0.1647,   28781,    0.3513,   -1802,   -0.0220,  -83465,   -0.5094,  -73318,   -0.8950,  -10147,   -0.1239,   -5047,   -0.0308,   25193,    0.3075,  -30240,   -0.3692,  107487,    0.6561,    6040,    0.0737,  101447,    1.2384,   29453,    0.1798,    2747,    0.0335,   26706,    0.3260,  195338,    1.1923,  149124,    1.8204,   46214,    0.5642,  -34125,   -0.2083,   -5804,   -0.0709,  -28321,   -0.3457,   11711,    0.0715,   28416,    0.3469,  -16705,   -0.2039, -118837,   -0.7253,   -8835,   -0.1079, -110002,   -1.3428, -168356,   -1.0276, -208364,   -2.5436,   40008,    0.4884,  -38065,   -0.2323,  -73059,   -0.8919,   34994,    0.4272,   14930,    0.0911,     -83,   -0.0010,   15013,    0.1833,  -18241,   -0.1113,     401,    0.0049,  -18642,   -0.2276,  -25552,   -0.1560,  -31486,   -0.3844,    5934,    0.0724,   45293,    0.2765,   -5910,   -0.0721,   51203,    0.6251,  -76834,   -0.4690,  -82147,   -1.0028,    5313,    0.0649,   -9033,   -0.0551,  -19131,   -0.2335,   10098,    0.1233,   35008,    0.2137,   24688,    0.3014,   10320,    0.1260,   12233,    0.0747,    8615,    0.1052,    3618,    0.0442,   31272,    0.1909,   15785,    0.1927,   15487,    0.1891,   14563,    0.0889,     662,    0.0081,   13901,    0.1697,   -4037,   -0.0246,   10453,    0.1276,  -14490,   -0.1769,    3614,    0.0221,  -12752,   -0.1557,   16366,    0.1998,   16141,    0.0985,   14633,    0.1786,    1508,    0.0184,  -19703,   -0.1203,  -16861,   -0.2058,   -2842,   -0.0347,   10851,    0.0662,   16785,    0.2049,   -5934,   -0.0724,
   4,  -44557,   -0.2720,  -32585,   -0.3978,  -11972,   -0.1461,  -38896,   -0.2374,  -18289,   -0.2233,  -20607,   -0.2516,  -10861,   -0.0663,   16052,    0.1960,  -26913,   -0.3285,   13356,    0.0815,  -12976,   -0.1584,   26332,    0.3214,   17667,    0.1078,   33764,    0.4122,  -16097,   -0.1965,   32414,    0.1978,   -4924,   -0.0601,   37338,    0.4558,   -4554,   -0.0278,   -7932,   -0.0968,    3378,    0.0412,   27194,    0.1660,   25757,    0.3144,    1437,    0.0175,  -87334,   -0.5331,  -73849,   -0.9015,  -13485,   -0.1646,   -3995,   -0.0244,   27424,    0.3348,  -31419,   -0.3835,  108475,    0.6621,    5384,    0.0657,  103091,    1.2585,   31160,    0.1902,    5209,    0.0636,   25951,    0.3168,  192002,    1.1719,  145358,    1.7744,   46644,    0.5694,  -34355,   -0.2097,   -5970,   -0.0729,  -28385,   -0.3465,   11578,    0.0707,   31074,    0.3793,  -19496,   -0.2380, -116661,   -0.7121,   -7638,   -0.0932, -109023,   -1.3309, -168617,   -1.0292, -209685,   -2.5597,   41068,    0.5013,  -39634,   -0.2419,  -73588,   -0.8983,   33954,    0.4145,    9378,    0.0572,   -2562,   -0.0313,   11940,    0.1458,  -16670,   -0.1017,     517,    0.0063,  -17187,   -0.2098,  -29817,   -0.1820,  -33389,   -0.4076,    3572,    0.0436,   45864,    0.2799,   -5785,   -0.0706,   51649,    0.6305,  -76893,   -0.4693,  -82060,   -1.0017,    5167,    0.0631,  -10227,   -0.0624,  -18134,   -0.2214,    7907,    0.0965,   34741,    0.2120,   24000,    0.2930,   10741,    0.1311,    9498,    0.0580,    7683,    0.0938,    1815,    0.0222,   30217,    0.1844,   14837,    0.1811,   15380,    0.1877,   15878,    0.0969,    2065,    0.0252,   13813,    0.1686,   -3461,   -0.0211,   10243,    0.1250,  -13704,   -0.1673,    4209,    0.0257,  -11973,   -0.1462,   16182,    0.1975,   13290,    0.0811,   13206,    0.1612,      84,    0.0010,  -18626,   -0.1137,  -16514,   -0.2016,   -2112,   -0.0258,    7752,    0.0473,   15782,    0.1927,   -8030,   -0.0980,
