Identifier:,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,
Stim. Freq.,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,
Stim. Dur.:,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,
Masking:,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,
Zero Position:,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,
Data Pnt:,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,
   1, -136712,   -0.8344,  -56731,   -0.6925,  -79981,   -0.9764, -105738,   -0.6454,  -31304,   -0.3821,  -74434,   -0.9086, -134648,   -0.8219, -103373,   -1.2619,  -31275,   -0.3818, -196174,   -1.1974,  -37110,   -0.4530, -159064,   -1.9418, -108311,   -0.6611,  -59580,   -0.7273,  -48731,   -0.5949,  158612,    0.9681,   36691,    0.4479,  121921,    1.4883,  -75633,   -0.4616, -136652,   -1.6682,   61019,    0.7449,   10947,    0.0668,  -21690,   -0.2648,   32637,    0.3984,  -29822,   -0.1820,   66171,    0.8078,  -95993,   -1.1718,  -17269,   -0.1054,   84574,    1.0324, -101843,   -1.2432,  -59375,   -0.3624,  -74834,   -0.9135,   15459,    0.1887,   -2573,   -0.0157,  -84123,   -1.0269,   81550,    0.9955, -206503,   -1.2604,  -56068,   -0.6844, -150435,   -1.8364, -142026,   -0.8669, -104004,   -1.2696,  -38022,   -0.4641,   68642,    0.4190,   26370,    0.3219,   42272,    0.5160, -106593,   -0.6506,   38261,    0.4671, -144854,   -1.7683,   40195,    0.2453,    7192,    0.0878,   33003,    0.4029,  -16063,   -0.0980,  -17629,   -0.2152,    1566,    0.0191,  -12691,   -0.0775,  -11240,   -0.1372,   -1451,   -0.0177,   24489,    0.1495,   14638,    0.1787,    9851,    0.1203,  -10077,   -0.0615,  -19869,   -0.2425,    9792,    0.1195,    1030,    0.0063,   -6388,   -0.0780,    7418,    0.0906,   15152,    0.0925,   20355,    0.2485,   -5203,   -0.0635,    5145,    0.0314,  -12468,   -0.1522,   17613,    0.2150,   19940,    0.1217,  -14212,   -0.1735,   34152,    0.4169,  -26167,   -0.1597,  -13529,   -0.1652,  -12638,   -0.1543,     345,    0.0021,    6272,    0.0766,   -5927,   -0.0724,   24111,    0.1472,   19340,    0.2361,    4771,    0.0582,   49330,    0.3011,   18089,    0.2208,   31241,    0.3814,   19896,    0.1214,   -6712,   -0.0819,   26608,    0.3248,    8703,    0.0531,    5156,    0.0629,    3547,    0.0433,   -8219,   -0.0502,   15032,    0.1835,  -23251,   -0.2838,
   2, -134754,   -0.8225,  -57671,   -0.7040,  -77083,   -0.9410, -106631,   -0.6508,  -30618,   -0.3738,  -76013,   -0.9279, -123850,   -0.7559,  -99718,   -1.2173,  -24132,   -0.2946, -195862,   -1.1955,  -41513,   -0.5068, -154349,   -1.8842, -107994,   -0.6592,  -58414,   -0.7131,  -49580,   -0.6052,  156282,    0.9539,   32729,    0.3995,  123553,    1.5083,  -69817,   -0.4261, -141351,   -1.7255,   71534,    0.8732,    -605,   -0.0037,  -29320,   -0.3579,   28715,    0.3505,  -32647,   -0.1993,   62720,    0.7656,  -95367,   -1.1642,  -12287,   -0.0750,   87703,    1.0706,  -99990,   -1.2206,  -58712,   -0.3584,  -76610,   -0.9352,   17898,    0.2185,   -1569,   -0.0096,  -79782,   -0.9739,   78213,    0.9548, -205961,   -1.2571,  -60129,   -0.7340, -145832,   -1.7802, -135826,   -0.8290,  -99006,   -1.2086,  -36820,   -0.4495,   66547,    0.4062,   23084,    0.2818,   43463,    0.5306, -105996,   -0.6470,   38605,    0.4713, -144601,   -1.7652,   42248,    0.2579,    9543,    0.1165,   32705,    0.3992,  -15560,   -0.0950,  -18025,   -0.2200,    2465,    0.0301,  -10793,   -0.0659,  -10685,   -0.1304,    -108,   -0.0013,   20973,    0.1280,   13620,    0.1663,    7353,    0.0898,  -10761,   -0.0657,  -21143,   -0.2581,   10382,    0.1267,    3275,    0.0200,   -4852,   -0.0592,    8127,    0.0992,   18241,    0.1113,   23039,    0.2812,   -4798,   -0.0586,    1924,    0.0117,  -14829,   -0.1810,   16753,    0.2045,   20571,    0.1256,  -14093,   -0.1720,   34664,    0.4232,  -22385,   -0.1366,  -12140,   -0.1482,  -10245,   -0.1251,    3292,    0.0201,    6247,    0.0763,   -2955,   -0.0361,   24354,    0.1486,   17484,    0.2134,    6870,    0.0839,   49691,    0.3033,   16704,    0.2039,   32987,    0.4027,   21829,    0.1332,   -7582,   -0.0926,   29411,    0.3590,   13347,    0.0815,    7379,    0.0901,    5968,    0.0729,   -8765,   -0.0535,   13173,    0.1608,  -21938,   -0.2678,
   3, -133206,   -0.8130,  -58142,   -0.7098,  -75064,   -0.9163, -108885,   -0.6646,  -35966,   -0.4391,  -72919,   -0.8902, -121138,   -0.7394,  -95935,   -1.1711,  -25203,   -0.3077, -188823,   -1.1525,  -40262,   -0.4915, -148561,   -1.8135, -104656,   -0.6388,  -57719,   -0.7046,  -46937,   -0.5730,  155468,    0.9489,   33522,    0.4092,  121946,    1.4886,  -67477,   -0.4119, -144375,   -1.7624,   76898,    0.9387,     854,    0.0052,  -26415,   -0.3225,   27269,    0.3329,  -23886,   -0.1458,   67178,    0.8201,  -91064,   -1.1117,   -9460,   -0.0577,   90416,    1.1037,  -99876,   -1.2192,  -60025,   -0.3664,  -76387,   -0.9325,   16362,    0.1997,    7921,    0.0483,  -77053,   -0.9406,   84974,    1.0373, -207381,   -1.2658,  -62283,   -0.7603, -145098,   -1.7713, -138109,   -0.8430,  -96603,   -1.1793,  -41506,   -0.5067,   67574,    0.4125,   23406,    0.2857,   44168,    0.5392, -100530,   -0.6136,   39960,    0.4878, -140490,   -1.7150,   42631,    0.2602,    9149,    0.1117,   33482,    0.4087,  -12630,   -0.0771,  -16412,   -0.2003,    3782,    0.0462,   -6596,   -0.0403,   -8540,   -0.1043,    1944,    0.0237,   19436,    0.1186,   13502,    0.1648,    5934,    0.0724,  -10887,   -0.0665,  -22421,   -0.2737,   11534,    0.1408,    4742,    0.0289,   -4141,   -0.0506,    8883,    0.1084,   19146,    0.1169,   22863,    0.2791,   -3717,   -0.0454,   -1575,   -0.0096,  -16780,   -0.2048,   15205,    0.1856,   19119,    0.1167,  -15433,   -0.1884,   34552,    0.4218,  -21438,   -0.1309,  -11771,   -0.1437,   -9667,   -0.1180,    2752,    0.0168,    5285,    0.0645,   -2533,   -0.0309,   24783,    0.1513,   16340,    0.1995,    8443,    0.1031,   46397,    0.2832,   15878,    0.1938,   30519,    0.3726,   24963,    0.1524,   -6491,   -0.0792,   31454,    0.3840,   15811,    0.0965,    7782,    0.0950,    8029,    0.0980,   -9136,   -0.0558,   12567,    0.1534,  -21703,   -0.2649,
   4, -131443,   -0.8023,  -53299,   -0.6506,  -78144,   -0.9539, -109192,   -0.6665,  -35177,   -0.4294,  -74015,   -0.9035, -111637,   -0.6814,  -91013,   -1.1110,  -20624,   -0.2518, -182347,   -1.1130,  -41900,   -0.5115, -140447,   -1.7145, -100604,   -0.6141,  -52549,   -0.6415,  -48055,   -0.5866,  152066,    0.9282,   32569,    0.3976,  119497,    1.4587,  -75370,   -0.4600, -149206,   -1.8214,   73836,    0.9013,   -4347,   -0.0265,  -28838,   -0.3520,   24491,    0.2990,  -16546,   -0.1010,   69460,    0.8479,  -86006,   -1.0499,   -7901,   -0.0482,   95520,    1.1661, -103421,   -1.2625,  -60754,   -0.3708,  -76967,   -0.9396,   16213,    0.1979,   14782,    0.0902,  -71028,   -0.8671,   85810,    1.0475, -205550,   -1.2546,  -66271,   -0.8090, -139279,   -1.7002, -141909,   -0.8662,  -98578,   -1.2034,  -43331,   -0.5290,   75918,    0.4634,   29800,    0.3638,   46118,    0.5630, -100616,   -0.6141,   37697,    0.4602, -138313,   -1.6884,   45058,    0.2750,   11031,    0.1347,   34027,    0.4154,  -13686,   -0.0835,  -18034,   -0.2201,    4348,    0.0531,   -6651,   -0.0406,   -8521,   -0.1040,    1870,    0.0228,   13379,    0.0817,   12175,    0.1486,    1204,    0.0147,   -8625,   -0.0526,  -22816,   -0.2785,   14191,    0.1732,    9904,    0.0605,    -583,   -0.0071,   10487,    0.1280,   21765,    0.1328,   23087,    0.2818,   -1322,   -0.0161,   -2416,   -0.0147,  -14961,   -0.1826,   12545,    0.1531,   19023,    0.1161,  -15419,   -0.1882,   34442,    0.4204,  -20763,   -0.1267,  -13221,   -0.1614,   -7542,   -0.0921,    3709,    0.0226,    5841,    0.0713,   -2132,   -0.0260,   24939,    0.1522,   16640,    0.2031,    8299,    0.1013,   46805,    0.2857,   16126,    0.1969,   30679,    0.3745,   27728,    0.1692,   -6263,   -0.0765,   33991,    0.4149,   14761,    0.0901,    8409,    0.1027,    6352,    0.0775,  -10495,   -0.0641,   10433,    0.1274,  -20928,   -0.2555,
   5, -128890,   -0.7867,  -50719,   -0.6191,  -78171,   -0.9543, -115691,   -0.7061,  -38662,   -0.4720,  -77029,   -0.9403, -104605,   -0.6385,  -85351,   -1.0419,  -19254,   -0.2350, -187222,   -1.1427,  -44037,   -0.5376, -143185,   -1.7479, -101447,   -0.6192,  -52116,   -0.6362,  -49331,   -0.6022,  152074,    0.9282,   33505,    0.4090,  118569,    1.4474,  -80201,   -0.4895, -152672,   -1.8637,   72471,    0.8847,   -4288,   -0.0262,  -27871,   -0.3402,   23583,    0.2879,  -11486,   -0.0701,   68656,    0.8381,  -80142,   -0.9783,   -9874,   -0.0603,   93926,    1.1466, -103800,   -1.2671,  -64705,   -0.3949,  -74870,   -0.9140,   10165,    0.1241,   21026,    0.1283,  -69448,   -0.8478,   90474,    1.1045, -201357,   -1.2290,  -70886,   -0.8653, -130471,   -1.5927, -140305,   -0.8564,  -92225,   -1.1258,  -48080,   -0.5869,   72726,    0.4439,   30370,    0.3707,   42356,    0.5171,  -97705,   -0.5964,   35292,    0.4308, -132997,   -1.6235,   45362,    0.2769,   10963,    0.1338,   34399,    0.4199,  -13216,   -0.0807,  -16346,   -0.1995,    3130,    0.0382,   -6011,   -0.0367,   -7274,   -0.0888,    1263,    0.0154,   11062,    0.0675,    9369,    0.1144,    1693,    0.0207,   -3555,   -0.0217,  -21421,   -0.2615,   17866,    0.2181,   13859,    0.0846,    2295,    0.0280,   11564,    0.1412,   20451,    0.1248,   23160,    0.2827,   -2709,   -0.0331,   -1195,   -0.0073,  -13175,   -0.1608,   11980,    0.1462,   17862,    0.1090,  -15423,   -0.1883,   33285,    0.4063,  -22994,   -0.1403,  -14729,   -0.1798,   -8265,   -0.1009,    7240,    0.0442,    5665,    0.0692,    1575,    0.0192,   23795,    0.1452,   16011,    0.1955,    7784,    0.0950,   49134,    0.2999,   16690,    0.2037,   32444,    0.3961,   26713,    0.1630,   -7902,   -0.0965,   34615,    0.4226,   14179,    0.0865,    7984,    0.0975,    6195,    0.0756,  -12532,   -0.0765,    8834,    0.1078,  -21366,   -0.2608,
   6, -130933,   -0.7992,  -51344,   -0.6268,  -79589,   -0.9716, -121537,   -0.7418,  -40990,   -0.5004,  -80547,   -0.9833, -110558,   -0.6748,  -85891,   -1.0485,  -24667,   -0.3011, -182289,   -1.1126,  -43085,   -0.5260, -139204,   -1.6993, -104447,   -0.6375,  -51011,   -0.6227,  -53436,   -0.6523,  148644,    0.9073,   32613,    0.3981,  116031,    1.4164,  -77975,   -0.4759, -153697,   -1.8762,   75722,    0.9244,   -3076,   -0.0188,  -23037,   -0.2812,   19961,    0.2437,  -13170,   -0.0804,   67576,    0.8249,  -80746,   -0.9857,  -10540,   -0.0643,   98738,    1.2053, -109278,   -1.3340,  -75600,   -0.4614,  -77999,   -0.9522,    2399,    0.0293,   18465,    0.1127,  -69097,   -0.8435,   87562,    1.0689, -198467,   -1.2114,  -70304,   -0.8582, -128163,   -1.5645, -148117,   -0.9041,  -95352,   -1.1640,  -52765,   -0.6441,   80766,    0.4930,   39687,    0.4845,   41079,    0.5015,  -92108,   -0.5622,   34063,    0.4158, -126171,   -1.5402,   43763,    0.2671,    8080,    0.0986,   35683,    0.4356,  -13535,   -0.0826,  -17247,   -0.2105,    3712,    0.0453,   -6339,   -0.0387,   -5398,   -0.0659,    -941,   -0.0115,    6759,    0.0413,    8057,    0.0984,   -1298,   -0.0158,   -4003,   -0.0244,  -22771,   -0.2780,   18768,    0.2291,   12102,    0.0739,    1004,    0.0123,   11098,    0.1355,   22784,    0.1391,   22778,    0.2781,       6,    0.0001,    -312,   -0.0019,  -13240,   -0.1616,   12928,    0.1578,   16302,    0.0995,  -15430,   -0.1884,   31732,    0.3874,  -23477,   -0.1433,  -15239,   -0.1860,   -8238,   -0.1006,    6912,    0.0422,    5649,    0.0690,    1263,    0.0154,   23231,    0.1418,   16839,    0.2056,    6392,    0.0780,   50479,    0.3081,   18488,    0.2257,   31991,    0.3905,   27594,    0.1684,   -8864,   -0.1082,   36458,    0.4451,   11429,    0.0698,    8676,    0.1059,    2753,    0.0336,  -13805,   -0.0843,    8119,    0.0991,  -21924,   -0.2676,
