Identifier:,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,
Amp. Gain:,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,
Low Pass:,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,
High Pass:,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,
Notch Filter:,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,
Stimulus:,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,
Stim. Freq.,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,8000,,,,,,
Stim. Dur.:,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,
Masking:,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,
Zero Position:,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,
Data Pnt:,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,
   1,    5520,    0.0337,   -2054,   -0.0251,    7574,    0.0925,  -23828,   -0.1454,   29351,    0.3583,  -53179,   -0.6492, -119225,   -0.7277,  -67915,   -0.8291,  -51310,   -0.6264,   -3569,   -0.0218,   69092,    0.8434,  -72661,   -0.8870,  194082,    1.1846,   52065,    0.6356,  142017,    1.7337,   22820,    0.1393,  -58959,   -0.7197,   81779,    0.9983,   45833,    0.2798,  -17144,   -0.2093,   62977,    0.7688,  -50911,   -0.3107,  -19009,   -0.2321,  -31902,   -0.3894,   46795,    0.2856,   93855,    1.1457,  -47060,   -0.5745,  105843,    0.6460,   -5727,   -0.0699,  111570,    1.3620,  -70488,   -0.4302,  -24083,   -0.2940,  -46405,   -0.5665, -172245,   -1.0513,   -3949,   -0.0482, -168296,   -2.0545,  -13188,   -0.0805,  -89766,   -1.0958,   76578,    0.9348,   19943,    0.1217,  -35792,   -0.4369,   55735,    0.6804,  -74817,   -0.4567,   -9561,   -0.1167,  -65256,   -0.7966,  -31048,   -0.1895,   -8739,   -0.1067,  -22309,   -0.2723,  -26883,   -0.1641,   -6789,   -0.0829,  -20094,   -0.2453,  -14903,   -0.0910,   -2059,   -0.0251,  -12844,   -0.1568,   26798,    0.1636,   -5355,   -0.0654,   32153,    0.3925,   15375,    0.0938,    3992,    0.0487,   11383,    0.1390,  -23877,   -0.1457,   -2061,   -0.0252,  -21816,   -0.2663,   19328,    0.1180,   13228,    0.1615,    6100,    0.0745,   -2372,   -0.0145,    5120,    0.0625,   -7492,   -0.0915,   11897,    0.0726,    8990,    0.1097,    2907,    0.0355,   13745,    0.0839,    -444,   -0.0054,   14189,    0.1732,  -12913,   -0.0788,   -6638,   -0.0810,   -6275,   -0.0766,  -10932,   -0.0667,   -3159,   -0.0386,   -7773,   -0.0949,   23889,    0.1458,    5302,    0.0647,   18587,    0.2269,  -37604,   -0.2295,   -9687,   -0.1183,  -27917,   -0.3408,    3909,    0.0239,   -7092,   -0.0866,   11001,    0.1343,    2090,    0.0128,    3184,    0.0389,   -1094,   -0.0134,   22069,    0.1347,   -3151,   -0.0385,   25220,    0.3079,
   2,    3228,    0.0197,   -5625,   -0.0687,    8853,    0.1081,  -22943,   -0.1400,   25639,    0.3130,  -48582,   -0.5931, -117084,   -0.7146,  -65963,   -0.8052,  -51121,   -0.6241,   -4296,   -0.0262,   71429,    0.8720,  -75725,   -0.9244,  185490,    1.1322,   44954,    0.5488,  140536,    1.7156,   30028,    0.1833,  -57553,   -0.7026,   87581,    1.0691,   45018,    0.2748,  -19792,   -0.2416,   64810,    0.7912,  -45829,   -0.2797,  -14627,   -0.1786,  -31202,   -0.3809,   46542,    0.2841,   95850,    1.1701,  -49308,   -0.6019,  103783,    0.6335,   -3075,   -0.0375,  106858,    1.3045,  -66560,   -0.4063,  -24684,   -0.3013,  -41876,   -0.5112, -172023,   -1.0500,   -3878,   -0.0473, -168145,   -2.0526,  -11388,   -0.0695,  -89668,   -1.0946,   78280,    0.9556,   16974,    0.1036,  -40451,   -0.4938,   57425,    0.7010,  -59103,   -0.3607,     386,    0.0047,  -59489,   -0.7262,  -29015,   -0.1771,  -12092,   -0.1476,  -16923,   -0.2066,  -29568,   -0.1805,   -9483,   -0.1158,  -20085,   -0.2452,  -12389,   -0.0756,     376,    0.0046,  -12765,   -0.1558,   24683,    0.1507,   -6551,   -0.0800,   31234,    0.3813,   14211,    0.0867,    1272,    0.0155,   12939,    0.1580,  -22982,   -0.1403,   -2244,   -0.0274,  -20738,   -0.2532,   19928,    0.1216,   12642,    0.1543,    7286,    0.0889,    -643,   -0.0039,    6249,    0.0763,   -6892,   -0.0841,   16132,    0.0985,    9987,    0.1219,    6145,    0.0750,    9222,    0.0563,   -2254,   -0.0275,   11476,    0.1401,  -13823,   -0.0844,   -8188,   -0.1000,   -5635,   -0.0688,  -10440,   -0.0637,   -2503,   -0.0306,   -7937,   -0.0969,   23281,    0.1421,    4821,    0.0589,   18460,    0.2253,  -38812,   -0.2369,  -10851,   -0.1325,  -27961,   -0.3413,    2883,    0.0176,   -7109,   -0.0868,    9992,    0.1220,    3997,    0.0244,    3192,    0.0390,     805,    0.0098,   24423,    0.1491,    -819,   -0.0100,   25242,    0.3081,
   3,    6433,    0.0393,   -4872,   -0.0595,   11305,    0.1380,  -33217,   -0.2027,   14682,    0.1792,  -47899,   -0.5847, -118980,   -0.7262,  -66483,   -0.8116,  -52497,   -0.6409,    6991,    0.0427,   76686,    0.9361,  -69695,   -0.8508,  181044,    1.1050,   38992,    0.4760,  142052,    1.7341,   34666,    0.2116,  -56346,   -0.6878,   91012,    1.1110,   45335,    0.2767,  -20485,   -0.2501,   65820,    0.8035,  -42941,   -0.2621,  -12037,   -0.1469,  -30904,   -0.3773,   59903,    0.3656,  102564,    1.2520,  -42661,   -0.5208,  108541,    0.6625,   -2321,   -0.0283,  110862,    1.3533,  -66955,   -0.4087,  -25315,   -0.3090,  -41640,   -0.5083, -166454,   -1.0160,   -2065,   -0.0252, -164389,   -2.0068,   -1701,   -0.0104,  -84788,   -1.0350,   83087,    1.0143,   21039,    0.1284,  -36908,   -0.4506,   57947,    0.7074,  -51465,   -0.3141,    6006,    0.0733,  -57471,   -0.7016,  -21751,   -0.1328,  -13712,   -0.1674,   -8039,   -0.0981,  -28589,   -0.1745,  -10067,   -0.1229,  -18522,   -0.2261,  -10331,   -0.0631,    2197,    0.0268,  -12528,   -0.1529,   23615,    0.1441,   -7961,   -0.0972,   31576,    0.3855,   15763,    0.0962,     811,    0.0099,   14952,    0.1825,  -22100,   -0.1349,   -2045,   -0.0250,  -20055,   -0.2448,   20432,    0.1247,   13875,    0.1694,    6557,    0.0800,      48,    0.0003,    5497,    0.0671,   -5449,   -0.0665,   16201,    0.0989,   10710,    0.1307,    5491,    0.0670,    6434,    0.0393,   -1629,   -0.0199,    8063,    0.0984,  -11416,   -0.0697,   -6794,   -0.0829,   -4622,   -0.0564,   -8916,   -0.0544,   -3189,   -0.0389,   -5727,   -0.0699,   23964,    0.1463,    4058,    0.0495,   19906,    0.2430,  -37493,   -0.2288,  -10507,   -0.1283,  -26986,   -0.3294,    6491,    0.0396,   -3643,   -0.0445,   10134,    0.1237,    3976,    0.0243,    2951,    0.0360,    1025,    0.0125,   23614,    0.1441,   -1315,   -0.0161,   24929,    0.3043,
   4,   12580,    0.0768,   -4471,   -0.0546,   17051,    0.2081,  -33882,   -0.2068,    9974,    0.1218,  -43856,   -0.5354, -117512,   -0.7173,  -64253,   -0.7844,  -53259,   -0.6502,    8287,    0.0506,   76178,    0.9299,  -67891,   -0.8288,  179343,    1.0947,   32859,    0.4011,  146484,    1.7882,   37752,    0.2304,  -55530,   -0.6779,   93282,    1.1387,   38672,    0.2360,  -25360,   -0.3096,   64032,    0.7817,  -42753,   -0.2610,   -9059,   -0.1106,  -33694,   -0.4113,   69625,    0.4250,  104746,    1.2787,  -35121,   -0.4287,  107715,    0.6575,     404,    0.0049,  107311,    1.3100,  -64099,   -0.3912,  -25999,   -0.3174,  -38100,   -0.4651, -161037,   -0.9829,   -2691,   -0.0329, -158346,   -1.9330,   -1418,   -0.0087,  -79018,   -0.9646,   77600,    0.9473,   21343,    0.1303,  -34250,   -0.4181,   55593,    0.6786,  -35576,   -0.2171,   10166,    0.1241,  -45742,   -0.5584,  -18850,   -0.1151,   -9258,   -0.1130,   -9592,   -0.1171,  -28394,   -0.1733,  -10648,   -0.1300,  -17746,   -0.2166,  -10641,   -0.0649,    2768,    0.0338,  -13409,   -0.1637,   23265,    0.1420,   -9052,   -0.1105,   32317,    0.3945,   17504,    0.1068,     602,    0.0073,   16902,    0.2063,  -23007,   -0.1404,   -1083,   -0.0132,  -21924,   -0.2676,   20533,    0.1253,   14696,    0.1794,    5837,    0.0713,    3053,    0.0186,    7604,    0.0928,   -4551,   -0.0556,   17847,    0.1089,   11066,    0.1351,    6781,    0.0828,    4360,    0.0266,   -1873,   -0.0229,    6233,    0.0761,  -14336,   -0.0875,   -8103,   -0.0989,   -6233,   -0.0761,   -8375,   -0.0511,   -3988,   -0.0487,   -4387,   -0.0536,   22994,    0.1403,    2342,    0.0286,   20652,    0.2521,  -35615,   -0.2174,  -11962,   -0.1460,  -23653,   -0.2887,    6221,    0.0380,   -2666,   -0.0325,    8887,    0.1085,    5193,    0.0317,    3232,    0.0395,    1961,    0.0239,   22580,    0.1378,   -1195,   -0.0146,   23775,    0.2902,
   5,   14112,    0.0861,   -3423,   -0.0418,   17535,    0.2141,  -27602,   -0.1685,    5358,    0.0654,  -32960,   -0.4024, -123722,   -0.7552,  -66424,   -0.8109,  -57298,   -0.6995,    9745,    0.0595,   75083,    0.9166,  -65338,   -0.7976,  178300,    1.0883,   30028,    0.3666,  148272,    1.8100,   39525,    0.2412,  -56165,   -0.6856,   95690,    1.1681,   42770,    0.2611,  -18466,   -0.2254,   61236,    0.7475,  -25602,   -0.1563,    3645,    0.0445,  -29247,   -0.3570,   70386,    0.4296,  103369,    1.2619,  -32983,   -0.4026,  108736,    0.6637,    2583,    0.0315,  106153,    1.2959,  -61916,   -0.3779,  -28835,   -0.3520,  -33081,   -0.4038, -158620,   -0.9682,   -1812,   -0.0221, -156808,   -1.9142,    -692,   -0.0042,  -79808,   -0.9742,   79116,    0.9658,   21344,    0.1303,  -30973,   -0.3781,   52317,    0.6387,  -28059,   -0.1713,   11723,    0.1431,  -39782,   -0.4856,  -24262,   -0.1481,  -13964,   -0.1705,  -10298,   -0.1257,  -27036,   -0.1650,  -10258,   -0.1252,  -16778,   -0.2048,  -10900,   -0.0665,    2678,    0.0327,  -13578,   -0.1658,   22383,    0.1366,   -9165,   -0.1119,   31548,    0.3851,   13829,    0.0844,   -2332,   -0.0285,   16161,    0.1973,  -24710,   -0.1508,   -1338,   -0.0163,  -23372,   -0.2853,   18278,    0.1116,   14042,    0.1714,    4236,    0.0517,    3599,    0.0220,    7380,    0.0901,   -3781,   -0.0462,   19871,    0.1213,   10405,    0.1270,    9466,    0.1156,    3038,    0.0185,   -1143,   -0.0140,    4181,    0.0510,  -15696,   -0.0958,   -5356,   -0.0654,  -10340,   -0.1262,   -9167,   -0.0560,   -5438,   -0.0664,   -3729,   -0.0455,   21420,    0.1307,     744,    0.0091,   20676,    0.2524,  -32052,   -0.1956,   -9603,   -0.1172,  -22449,   -0.2740,   10266,    0.0627,    -869,   -0.0106,   11135,    0.1359,    3415,    0.0208,    2207,    0.0269,    1208,    0.0147,   20317,    0.1240,    -738,   -0.0090,   21055,    0.2570,
   6,   18517,    0.1130,   -2589,   -0.0316,   21106,    0.2576,  -31744,   -0.1938,   -1333,   -0.0163,  -30411,   -0.3712, -127135,   -0.7760,  -64811,   -0.7912,  -62324,   -0.7608,   12965,    0.0791,   74496,    0.9094,  -61531,   -0.7511,  177084,    1.0809,   25630,    0.3129,  151454,    1.8489,   44486,    0.2715,  -57646,   -0.7037,  102132,    1.2468,   47694,    0.2911,  -13362,   -0.1631,   61056,    0.7453,   -7837,   -0.0478,   15648,    0.1910,  -23485,   -0.2867,   77342,    0.4721,  104879,    1.2803,  -27537,   -0.3362,  123481,    0.7537,   13782,    0.1682,  109699,    1.3391,  -61586,   -0.3759,  -32005,   -0.3907,  -29581,   -0.3611, -154658,   -0.9440,     -16,   -0.0002, -154642,   -1.8878,    1397,    0.0085,  -77682,   -0.9483,   79079,    0.9653,   20365,    0.1243,  -32011,   -0.3908,   52376,    0.6394,  -25127,   -0.1534,   12572,    0.1535,  -37699,   -0.4602,  -29835,   -0.1821,  -16077,   -0.1963,  -13758,   -0.1679,  -24606,   -0.1502,   -8238,   -0.1006,  -16368,   -0.1998,  -11474,   -0.0700,    2387,    0.0291,  -13861,   -0.1692,   21198,    0.1294,   -9641,   -0.1177,   30839,    0.3765,   15487,    0.0945,   -4160,   -0.0508,   19647,    0.2398,  -26536,   -0.1620,   -1392,   -0.0170,  -25144,   -0.3069,   16349,    0.0998,   13327,    0.1627,    3022,    0.0369,    -325,   -0.0020,    5593,    0.0683,   -5918,   -0.0722,   16461,    0.1005,    7831,    0.0956,    8630,    0.1053,    3830,    0.0234,    -413,   -0.0050,    4243,    0.0518,  -14056,   -0.0858,   -2094,   -0.0256,  -11962,   -0.1460,  -10695,   -0.0653,   -6044,   -0.0738,   -4651,   -0.0568,   20297,    0.1239,    -865,   -0.0106,   21162,    0.2583,  -27710,   -0.1691,   -6760,   -0.0825,  -20950,   -0.2557,    9173,    0.0560,   -1798,   -0.0219,   10971,    0.1339,    4945,    0.0302,    4425,    0.0540,     520,    0.0063,   17024,    0.1039,   -1433,   -0.0175,   18457,    0.2253,
