Identifier:,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,
Stim. Freq.,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,4000,,,,,,
Stim. Dur.:,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,128,,,,,,
Masking:,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,
Zero Position:,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,
Data Pnt:,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,
   1, -184636,   -1.1270, -161556,   -1.9722,  -23080,   -0.2817,   16487,    0.1006,   87459,    1.0676,  -70972,   -0.8664,  126349,    0.7712,   60887,    0.7433,   65462,    0.7991,  -61623,   -0.3761,  -10167,   -0.1241,  -51456,   -0.6281,  -15554,   -0.0949,  -67973,   -0.8298,   52419,    0.6399, -105209,   -0.6422,    7473,    0.0912, -112682,   -1.3756,  -43638,   -0.2664, -180941,   -2.2088,  137303,    1.6761, -154118,   -0.9407,   46763,    0.5709, -200881,   -2.4522,   49912,    0.3046, -100680,   -1.2290,  150592,    1.8383, -192726,   -1.1763,  -51108,   -0.6239, -141618,   -1.7288,    5758,    0.0351,  -66786,   -0.8153,   72544,    0.8856, -104133,   -0.6356,   49788,    0.6078, -153921,   -1.8790, -318334,   -1.9430, -276681,   -3.3776,  -41653,   -0.5085, -105942,   -0.6466,  -84769,   -1.0348,  -21173,   -0.2585, -164099,   -1.0016,  -62311,   -0.7607, -101788,   -1.2426,   48191,    0.2941,   24554,    0.2997,   23637,    0.2885,   -5861,   -0.0358,    5285,    0.0645,  -11146,   -0.1361,    1653,    0.0101,   -5740,   -0.0701,    7393,    0.0902,  -18450,   -0.1126,    3549,    0.0433,  -21999,   -0.2686,  -12730,   -0.0777,   -4788,   -0.0584,   -7942,   -0.0970,   -5469,   -0.0334,  -20914,   -0.2553,   15445,    0.1885,   -3023,   -0.0185,   -2339,   -0.0286,    -684,   -0.0083,   10952,    0.0668,   -9590,   -0.1171,   20542,    0.2508,     695,    0.0042,   -7840,   -0.0957,    8535,    0.1042,     243,    0.0015,   -7206,   -0.0880,    7449,    0.0909,   32616,    0.1991,   23594,    0.2880,    9022,    0.1101,   15355,    0.0937,   28769,    0.3512,  -13414,   -0.1638,    5855,    0.0357,   -8327,   -0.1017,   14182,    0.1731,   10759,    0.0657,     345,    0.0042,   10414,    0.1271,    -724,   -0.0044,   13751,    0.1679,  -14475,   -0.1767,   13906,    0.0849,   10086,    0.1231,    3820,    0.0466,   -6036,   -0.0368,   -2606,   -0.0318,   -3430,   -0.0419,
   2, -181114,   -1.1055, -156639,   -1.9122,  -24475,   -0.2988,   16797,    0.1025,   86015,    1.0500,  -69218,   -0.8450,  124590,    0.7605,   57543,    0.7025,   67047,    0.8185,  -60408,   -0.3687,   -8641,   -0.1055,  -51767,   -0.6319,  -18926,   -0.1155,  -69692,   -0.8508,   50766,    0.6197, -106939,   -0.6527,    3084,    0.0376, -110023,   -1.3431,  -39476,   -0.2409, -178028,   -2.1733,  138552,    1.6914, -152091,   -0.9283,   45423,    0.5545, -197514,   -2.4111,   49359,    0.3013,  -98463,   -1.2020,  147822,    1.8045, -184092,   -1.1236,  -47431,   -0.5790, -136661,   -1.6683,     -23,   -0.0001,  -76541,   -0.9344,   76518,    0.9341,  -98254,   -0.5997,   48329,    0.5900, -146583,   -1.7894, -322419,   -1.9679, -280815,   -3.4280,  -41604,   -0.5079,  -98321,   -0.6001,  -79986,   -0.9764,  -18335,   -0.2238, -165768,   -1.0118,  -68217,   -0.8328,  -97551,   -1.1908,   51131,    0.3121,   23475,    0.2866,   27656,    0.3376,   -4776,   -0.0292,    5083,    0.0621,   -9859,   -0.1204,   -1466,   -0.0089,   -7876,   -0.0961,    6410,    0.0782,  -21333,   -0.1302,    1525,    0.0186,  -22858,   -0.2790,  -11391,   -0.0695,   -4069,   -0.0497,   -7322,   -0.0894,   -7199,   -0.0439,  -22389,   -0.2733,   15190,    0.1854,   -4463,   -0.0272,   -2685,   -0.0328,   -1778,   -0.0217,    9777,    0.0597,   -9549,   -0.1166,   19326,    0.2359,    3100,    0.0189,   -7701,   -0.0940,   10801,    0.1319,    2768,    0.0169,   -5359,   -0.0654,    8127,    0.0992,   32188,    0.1965,   22267,    0.2718,    9921,    0.1211,   15390,    0.0939,   30794,    0.3759,  -15404,   -0.1880,    5718,    0.0349,   -6734,   -0.0822,   12452,    0.1520,    8416,    0.0514,    -120,   -0.0015,    8536,    0.1042,   -1596,   -0.0097,   14351,    0.1752,  -15947,   -0.1947,   13462,    0.0822,    9327,    0.1139,    4135,    0.0505,   -4979,   -0.0304,    -789,   -0.0096,   -4190,   -0.0511,
   3, -183344,   -1.1191, -154749,   -1.8891,  -28595,   -0.3491,   16509,    0.1008,   81964,    1.0006,  -65455,   -0.7990,  122934,    0.7504,   54458,    0.6648,   68476,    0.8359,  -54793,   -0.3344,   -3941,   -0.0481,  -50852,   -0.6208,  -25064,   -0.1530,  -72391,   -0.8837,   47327,    0.5777, -109412,   -0.6678,    1375,    0.0168, -110787,   -1.3524,  -39035,   -0.2383, -175869,   -2.1469,  136834,    1.6704, -153615,   -0.9376,   44979,    0.5491, -198594,   -2.4243,   52567,    0.3209,  -93271,   -1.1386,  145838,    1.7803, -174032,   -1.0622,  -38317,   -0.4678, -135715,   -1.6567,   -2682,   -0.0164,  -82301,   -1.0047,   79619,    0.9719,  -98830,   -0.6032,   49591,    0.6054, -148421,   -1.8118, -320515,   -1.9563, -278922,   -3.4049,  -41593,   -0.5077,  -92489,   -0.5645,  -80626,   -0.9842,  -11863,   -0.1448, -158273,   -0.9661,  -66281,   -0.8091,  -91992,   -1.1230,   51366,    0.3135,   23784,    0.2903,   27582,    0.3367,   -6880,   -0.0420,    3820,    0.0466,  -10700,   -0.1306,   -2708,   -0.0165,   -8034,   -0.0981,    5326,    0.0650,  -20105,   -0.1227,    1733,    0.0212,  -21838,   -0.2666,  -10453,   -0.0638,   -3224,   -0.0394,   -7229,   -0.0882,  -10152,   -0.0620,  -24499,   -0.2991,   14347,    0.1751,   -1651,   -0.0101,     239,    0.0029,   -1890,   -0.0231,   14545,    0.0888,   -6763,   -0.0826,   21308,    0.2601,    4389,    0.0268,   -8423,   -0.1028,   12812,    0.1564,    3784,    0.0231,   -5781,   -0.0706,    9565,    0.1168,   31094,    0.1898,   23177,    0.2829,    7917,    0.0966,   12556,    0.0766,   30537,    0.3728,  -17981,   -0.2195,    8075,    0.0493,   -4943,   -0.0603,   13018,    0.1589,    9830,    0.0600,    1605,    0.0196,    8225,    0.1004,   -1382,   -0.0084,   14972,    0.1828,  -16354,   -0.1996,   11921,    0.0728,    7577,    0.0925,    4344,    0.0530,   -2225,   -0.0136,    -756,   -0.0092,   -1469,   -0.0179,
   4, -181160,   -1.1057, -152729,   -1.8644,  -28431,   -0.3471,   24776,    0.1512,   83422,    1.0184,  -58646,   -0.7159,  115680,    0.7061,   49804,    0.6080,   65876,    0.8042,  -51856,   -0.3165,   -4500,   -0.0549,  -47356,   -0.5781,  -32510,   -0.1984,  -75431,   -0.9208,   42921,    0.5240, -105447,   -0.6436,    1663,    0.0203, -107110,   -1.3075,  -31172,   -0.1903, -170312,   -2.0791,  139140,    1.6985, -149218,   -0.9108,   44378,    0.5417, -193596,   -2.3633,   51262,    0.3129,  -91813,   -1.1208,  143075,    1.7466, -166049,   -1.0135,  -31045,   -0.3790, -135004,   -1.6480,   -3838,   -0.0234,  -86391,   -1.0546,   82553,    1.0078,  -91885,   -0.5608,   50613,    0.6179, -142498,   -1.7395, -320852,   -1.9584, -276557,   -3.3760,  -44295,   -0.5407,  -94332,   -0.5758,  -78586,   -0.9593,  -15746,   -0.1922, -156256,   -0.9537,  -66301,   -0.8094,  -89955,   -1.0981,   55277,    0.3374,   25843,    0.3155,   29434,    0.3593,   -7795,   -0.0476,    3224,    0.0394,  -11019,   -0.1345,   -3721,   -0.0227,   -8994,   -0.1098,    5273,    0.0644,  -17909,   -0.1093,    1257,    0.0153,  -19166,   -0.2340,   -9800,   -0.0598,   -3845,   -0.0469,   -5955,   -0.0727,   -7076,   -0.0432,  -21684,   -0.2647,   14608,    0.1783,     650,    0.0040,    1550,    0.0189,    -900,   -0.0110,   16838,    0.1028,   -5308,   -0.0648,   22146,    0.2703,    4984,    0.0304,   -8832,   -0.1078,   13816,    0.1687,    3407,    0.0208,   -6874,   -0.0839,   10281,    0.1255,   28713,    0.1753,   22555,    0.2753,    6158,    0.0752,   13300,    0.0812,   32306,    0.3944,  -19006,   -0.2320,    6184,    0.0377,   -3524,   -0.0430,    9708,    0.1185,   10114,    0.0617,    1201,    0.0147,    8913,    0.1088,     465,    0.0028,   16537,    0.2019,  -16072,   -0.1962,    9783,    0.0597,    5508,    0.0672,    4275,    0.0522,    -347,   -0.0021,    -434,   -0.0053,      87,    0.0011,
   5, -184620,   -1.1269, -157181,   -1.9188,  -27439,   -0.3350,   21802,    0.1331,   81982,    1.0008,  -60180,   -0.7346,  111483,    0.6805,   47146,    0.5755,   64337,    0.7854,  -51873,   -0.3166,   -5886,   -0.0719,  -45987,   -0.5614,  -37665,   -0.2299,  -75726,   -0.9244,   38061,    0.4646,  -99386,   -0.6066,    7498,    0.0915, -106884,   -1.3048,  -19456,   -0.1188, -164079,   -2.0030,  144623,    1.7655, -142114,   -0.8674,   45095,    0.5505, -187209,   -2.2853,   55474,    0.3386,  -83893,   -1.0241,  139367,    1.7013, -166633,   -1.0171,  -33275,   -0.4062, -133358,   -1.6280,   -6320,   -0.0386,  -89300,   -1.0901,   82980,    1.0130,  -81785,   -0.4992,   51834,    0.6328, -133619,   -1.6311, -313833,   -1.9155, -271498,   -3.3143,  -42335,   -0.5168,  -94814,   -0.5787,  -80316,   -0.9804,  -14498,   -0.1770, -151150,   -0.9226,  -65371,   -0.7980,  -85779,   -1.0471,   53489,    0.3265,   26848,    0.3277,   26641,    0.3252,   -7159,   -0.0437,    4377,    0.0534,  -11536,   -0.1408,   -3693,   -0.0225,  -10378,   -0.1267,    6685,    0.0816,  -15403,   -0.0940,     435,    0.0053,  -15838,   -0.1933,  -11851,   -0.0723,   -4021,   -0.0491,   -7830,   -0.0956,   -3408,   -0.0208,  -18519,   -0.2261,   15111,    0.1845,    1015,    0.0062,    3477,    0.0424,   -2462,   -0.0301,   21596,    0.1318,   -3871,   -0.0473,   25467,    0.3109,    5086,    0.0310,   -8738,   -0.1067,   13824,    0.1688,    4341,    0.0265,   -8002,   -0.0977,   12343,    0.1507,   29800,    0.1819,   23234,    0.2836,    6566,    0.0802,   12410,    0.0757,   32947,    0.4022,  -20537,   -0.2507,    5910,    0.0361,   -2269,   -0.0277,    8179,    0.0998,    7761,    0.0474,     535,    0.0065,    7226,    0.0882,    1755,    0.0107,   16441,    0.2007,  -14686,   -0.1793,    9038,    0.0552,    4820,    0.0588,    4218,    0.0515,    1768,    0.0108,     842,    0.0103,     926,    0.0113,
   6, -187208,   -1.1427, -158733,   -1.9377,  -28475,   -0.3476,   24878,    0.1518,   80334,    0.9807,  -55456,   -0.6770,  106974,    0.6529,   39229,    0.4789,   67745,    0.8270,  -50380,   -0.3075,   -7788,   -0.0951,  -42592,   -0.5199,  -45233,   -0.2761,  -77820,   -0.9500,   32587,    0.3978,  -98043,   -0.5984,   11593,    0.1415, -109636,   -1.3384,  -29798,   -0.1819, -166396,   -2.0313,  136598,    1.6675, -147451,   -0.9000,   44481,    0.5430, -191932,   -2.3430,   54196,    0.3308,  -82914,   -1.0122,  137110,    1.6738, -157778,   -0.9630,  -26028,   -0.3177, -131750,   -1.6083,   -8599,   -0.0525,  -94631,   -1.1552,   86032,    1.0502,  -79003,   -0.4822,   49783,    0.6077, -128786,   -1.5721, -306097,   -1.8683, -263503,   -3.2167,  -42594,   -0.5200,  -98336,   -0.6002,  -80573,   -0.9836,  -17763,   -0.2168, -152422,   -0.9303,  -66883,   -0.8165,  -85539,   -1.0442,   54224,    0.3310,   28143,    0.3436,   26081,    0.3184,   -7059,   -0.0431,    4976,    0.0607,  -12035,   -0.1469,   -4506,   -0.0275,  -11163,   -0.1363,    6657,    0.0813,  -15656,   -0.0956,   -2077,   -0.0254,  -13579,   -0.1658,   -8378,   -0.0511,   -2871,   -0.0350,   -5507,   -0.0672,    1073,    0.0065,  -16648,   -0.2032,   17721,    0.2163,    1001,    0.0061,    3300,    0.0403,   -2299,   -0.0281,   21421,    0.1307,   -4960,   -0.0605,   26381,    0.3220,    6910,    0.0422,   -7754,   -0.0947,   14664,    0.1790,    5183,    0.0316,   -8859,   -0.1081,   14042,    0.1714,   27798,    0.1697,   21006,    0.2564,    6792,    0.0829,   11508,    0.0702,   33557,    0.4096,  -22049,   -0.2692,    6124,    0.0374,     -21,   -0.0003,    6145,    0.0750,    6959,    0.0425,    -421,   -0.0051,    7380,    0.0901,    1446,    0.0088,   17132,    0.2091,  -15686,   -0.1915,    6572,    0.0401,    4104,    0.0501,    2468,    0.0301,    1846,    0.0113,    2052,    0.0250,    -206,   -0.0025,
